time_bin,origin,destination,trips
43200,ciocana,botanica,12
44100,ciocana,botanica,12
45000,ciocana,botanica,12
45900,ciocana,botanica,12
46800,ciocana,botanica,12
47700,ciocana,botanica,12
48600,ciocana,botanica,12
49500,ciocana,botanica,12
50400,ciocana,botanica,12
51300,ciocana,botanica,12
52200,ciocana,botanica,12
53100,ciocana,botanica,12
54000,ciocana,botanica,12
54900,ciocana,botanica,12
55800,ciocana,botanica,12
56700,ciocana,botanica,12
57600,ciocana,botanica,12
58500,ciocana,botanica,12
59400,ciocana,botanica,12
60300,ciocana,botanica,12
61200,ciocana,botanica,12
62100,ciocana,botanica,12
63000,ciocana,botanica,12
63900,ciocana,botanica,12
64800,ciocana,botanica,12
65700,ciocana,botanica,12
66600,ciocana,botanica,12
67500,ciocana,botanica,12
68400,ciocana,botanica,12
69300,ciocana,botanica,12
70200,ciocana,botanica,12
71100,ciocana,botanica,12
72000,ciocana,botanica,12
72900,ciocana,botanica,12
73800,ciocana,botanica,12
74700,ciocana,botanica,12
75600,ciocana,botanica,12
76500,ciocana,botanica,12
77400,ciocana,botanica,12
78300,ciocana,botanica,12
79200,ciocana,botanica,12
80100,ciocana,botanica,12
81000,ciocana,botanica,12
81900,ciocana,botanica,12
82800,ciocana,botanica,12
83700,ciocana,botanica,12
84600,ciocana,botanica,12
85500,ciocana,botanica,12
0,ciocana,buiucani,3
900,ciocana,buiucani,18
1800,ciocana,buiucani,18
2700,ciocana,buiucani,18
3600,ciocana,buiucani,18
4500,ciocana,buiucani,18
5400,ciocana,buiucani,18
6300,ciocana,buiucani,18
7200,ciocana,buiucani,18
8100,ciocana,buiucani,18
9000,ciocana,buiucani,18
9900,ciocana,buiucani,18
10800,ciocana,buiucani,18
11700,ciocana,buiucani,18
12600,ciocana,buiucani,18
13500,ciocana,buiucani,18
14400,ciocana,buiucani,18
15300,ciocana,buiucani,18
16200,ciocana,buiucani,18
17100,ciocana,buiucani,18
18000,ciocana,buiucani,18
18900,ciocana,buiucani,18
19800,ciocana,buiucani,18
20700,ciocana,buiucani,18
21600,ciocana,buiucani,18
22500,ciocana,buiucani,18
23400,ciocana,buiucani,18
24300,ciocana,buiucani,18
25200,ciocana,buiucani,18
26100,ciocana,buiucani,18
27000,ciocana,buiucani,18
27900,ciocana,buiucani,18
28800,ciocana,buiucani,18
29700,ciocana,buiucani,18
30600,ciocana,buiucani,18
31500,ciocana,buiucani,18
32400,ciocana,buiucani,18
33300,ciocana,buiucani,18
34200,ciocana,buiucani,18
35100,ciocana,buiucani,18
36000,ciocana,buiucani,18
36900,ciocana,buiucani,18
37800,ciocana,buiucani,18
38700,ciocana,buiucani,18
39600,ciocana,buiucani,18
40500,ciocana,buiucani,18
41400,ciocana,buiucani,18
42300,ciocana,buiucani,18
43200,ciocana,buiucani,18
44100,ciocana,buiucani,18
45000,ciocana,buiucani,18
45900,ciocana,buiucani,18
46800,ciocana,buiucani,18
47700,ciocana,buiucani,18
48600,ciocana,buiucani,18
49500,ciocana,buiucani,18
50400,ciocana,buiucani,18
51300,ciocana,buiucani,18
52200,ciocana,buiucani,18
53100,ciocana,buiucani,18
54000,ciocana,buiucani,18
54900,ciocana,buiucani,18
55800,ciocana,buiucani,18
56700,ciocana,buiucani,18
57600,ciocana,buiucani,18
58500,ciocana,buiucani,18
59400,ciocana,buiucani,18
60300,ciocana,buiucani,18
61200,ciocana,buiucani,18
62100,ciocana,buiucani,18
63000,ciocana,buiucani,18
63900,ciocana,buiucani,18
64800,ciocana,buiucani,18
65700,ciocana,buiucani,18
66600,ciocana,buiucani,18
67500,ciocana,buiucani,18
68400,ciocana,buiucani,18
69300,ciocana,buiucani,18
70200,ciocana,buiucani,18
71100,ciocana,buiucani,18
72000,ciocana,buiucani,18
72900,ciocana,buiucani,18
73800,ciocana,buiucani,18
74700,ciocana,buiucani,18
75600,ciocana,buiucani,18
76500,ciocana,buiucani,18
77400,ciocana,buiucani,18
78300,ciocana,buiucani,18
79200,ciocana,buiucani,18
80100,ciocana,buiucani,18
81000,ciocana,buiucani,18
81900,ciocana,buiucani,18
82800,ciocana,buiucani,18
83700,ciocana,buiucani,18
84600,ciocana,buiucani,18
85500,ciocana,buiucani,18
0,ciocana,centru,12
900,ciocana,centru,81
1800,ciocana,centru,81
2700,ciocana,centru,81
3600,ciocana,centru,81
4500,ciocana,centru,81
5400,ciocana,centru,81
6300,ciocana,centru,81
7200,ciocana,centru,81
8100,ciocana,centru,81
9000,ciocana,centru,81
9900,ciocana,centru,81
10800,ciocana,centru,81
11700,ciocana,centru,81
12600,ciocana,centru,81
13500,ciocana,centru,81
14400,ciocana,centru,81
15300,ciocana,centru,81
16200,ciocana,centru,81
17100,ciocana,centru,81
18000,ciocana,centru,81
18900,ciocana,centru,81
19800,ciocana,centru,81
20700,ciocana,centru,81
21600,ciocana,centru,81
22500,ciocana,centru,81
23400,ciocana,centru,81
24300,ciocana,centru,81
25200,ciocana,centru,81
26100,ciocana,centru,81
27000,ciocana,centru,81
27900,ciocana,centru,81
28800,ciocana,centru,81
29700,ciocana,centru,81
30600,ciocana,centru,81
31500,ciocana,centru,81
32400,ciocana,centru,81
33300,ciocana,centru,81
34200,ciocana,centru,81
35100,ciocana,centru,81
36000,ciocana,centru,81
36900,ciocana,centru,81
37800,ciocana,centru,81
38700,ciocana,centru,81
39600,ciocana,centru,81
40500,ciocana,centru,81
41400,ciocana,centru,81
42300,ciocana,centru,81
43200,ciocana,centru,81
44100,ciocana,centru,81
45000,ciocana,centru,81
45900,ciocana,centru,81
46800,ciocana,centru,81
47700,ciocana,centru,81
48600,ciocana,centru,81
49500,ciocana,centru,81
50400,ciocana,centru,81
51300,ciocana,centru,81
52200,ciocana,centru,81
53100,ciocana,centru,81
54000,ciocana,centru,81
54900,ciocana,centru,81
55800,ciocana,centru,81
56700,ciocana,centru,81
57600,ciocana,centru,81
58500,ciocana,centru,81
59400,ciocana,centru,81
60300,ciocana,centru,81
61200,ciocana,centru,81
62100,ciocana,centru,81
63000,ciocana,centru,81
63900,ciocana,centru,81
64800,ciocana,centru,81
65700,ciocana,centru,81
66600,ciocana,centru,81
67500,ciocana,centru,81
68400,ciocana,centru,81
69300,ciocana,centru,81
70200,ciocana,centru,81
71100,ciocana,centru,81
72000,ciocana,centru,81
72900,ciocana,centru,81
73800,ciocana,centru,81
74700,ciocana,centru,81
75600,ciocana,centru,81
76500,ciocana,centru,81
77400,ciocana,centru,81
78300,ciocana,centru,81
79200,ciocana,centru,81
80100,ciocana,centru,81
81000,ciocana,centru,81
81900,ciocana,centru,81
82800,ciocana,centru,81
83700,ciocana,centru,81
84600,ciocana,centru,81
85500,ciocana,centru,81
900,ciocana,durlesti,6
1800,ciocana,durlesti,6
2700,ciocana,durlesti,6
3600,ciocana,durlesti,6
4500,ciocana,durlesti,6
5400,ciocana,durlesti,6
6300,ciocana,durlesti,6
7200,ciocana,durlesti,6
8100,ciocana,durlesti,6
9000,ciocana,durlesti,6
9900,ciocana,durlesti,6
10800,ciocana,durlesti,6
11700,ciocana,durlesti,6
12600,ciocana,durlesti,6
13500,ciocana,durlesti,6
14400,ciocana,durlesti,6
15300,ciocana,durlesti,6
16200,ciocana,durlesti,6
17100,ciocana,durlesti,6
18000,ciocana,durlesti,6
18900,ciocana,durlesti,6
19800,ciocana,durlesti,6
20700,ciocana,durlesti,6
21600,ciocana,durlesti,6
22500,ciocana,durlesti,6
23400,ciocana,durlesti,6
24300,ciocana,durlesti,6
25200,ciocana,durlesti,6
26100,ciocana,durlesti,6
27000,ciocana,durlesti,6
27900,ciocana,durlesti,6
28800,ciocana,durlesti,6
29700,ciocana,durlesti,6
30600,ciocana,durlesti,6
31500,ciocana,durlesti,6
32400,ciocana,durlesti,6
33300,ciocana,durlesti,6
34200,ciocana,durlesti,6
35100,ciocana,durlesti,6
36000,ciocana,durlesti,6
36900,ciocana,durlesti,6
37800,ciocana,durlesti,6
38700,ciocana,durlesti,6
39600,ciocana,durlesti,6
40500,ciocana,durlesti,6
41400,ciocana,durlesti,6
42300,ciocana,durlesti,6
43200,ciocana,durlesti,6
44100,ciocana,durlesti,6
45000,ciocana,durlesti,6
45900,ciocana,durlesti,6
46800,ciocana,durlesti,6
47700,ciocana,durlesti,6
48600,ciocana,durlesti,6
49500,ciocana,durlesti,6
50400,ciocana,durlesti,6
51300,ciocana,durlesti,6
52200,ciocana,durlesti,6
53100,ciocana,durlesti,6
54000,ciocana,durlesti,6
54900,ciocana,durlesti,6
55800,ciocana,durlesti,6
56700,ciocana,durlesti,6
57600,ciocana,durlesti,6
58500,ciocana,durlesti,6
59400,ciocana,durlesti,6
60300,ciocana,durlesti,6
61200,ciocana,durlesti,6
62100,ciocana,durlesti,6
63000,ciocana,durlesti,6
63900,ciocana,durlesti,6
64800,ciocana,durlesti,6
65700,ciocana,durlesti,6
66600,ciocana,durlesti,6
67500,ciocana,durlesti,6
68400,ciocana,durlesti,6
69300,ciocana,durlesti,6
70200,ciocana,durlesti,6
71100,ciocana,durlesti,6
72000,ciocana,durlesti,6
72900,ciocana,durlesti,6
73800,ciocana,durlesti,6
74700,ciocana,durlesti,6
75600,ciocana,durlesti,6
76500,ciocana,durlesti,6
77400,ciocana,durlesti,6
78300,ciocana,durlesti,6
79200,ciocana,durlesti,6
80100,ciocana,durlesti,6
81000,ciocana,durlesti,6
81900,ciocana,durlesti,6
82800,ciocana,durlesti,6
83700,ciocana,durlesti,6
84600,ciocana,durlesti,6
85500,ciocana,durlesti,6
0,ciocana,riscani,6
900,ciocana,riscani,36
1800,ciocana,riscani,36
2700,ciocana,riscani,36
3600,ciocana,riscani,36
4500,ciocana,riscani,36
5400,ciocana,riscani,36
6300,ciocana,riscani,36
7200,ciocana,riscani,36
8100,ciocana,riscani,36
9000,ciocana,riscani,36
9900,ciocana,riscani,36
10800,ciocana,riscani,36
11700,ciocana,riscani,36
12600,ciocana,riscani,36
13500,ciocana,riscani,36
14400,ciocana,riscani,36
15300,ciocana,riscani,36
16200,ciocana,riscani,36
17100,ciocana,riscani,36
18000,ciocana,riscani,36
18900,ciocana,riscani,36
19800,ciocana,riscani,36
20700,ciocana,riscani,36
21600,ciocana,riscani,36
22500,ciocana,riscani,36
23400,ciocana,riscani,36
24300,ciocana,riscani,36
25200,ciocana,riscani,36
26100,ciocana,riscani,36
27000,ciocana,riscani,36
27900,ciocana,riscani,36
28800,ciocana,riscani,36
29700,ciocana,riscani,36
30600,ciocana,riscani,36
31500,ciocana,riscani,36
32400,ciocana,riscani,36
33300,ciocana,riscani,36
34200,ciocana,riscani,36
35100,ciocana,riscani,36
36000,ciocana,riscani,36
36900,ciocana,riscani,36
37800,ciocana,riscani,36
38700,ciocana,riscani,36
39600,ciocana,riscani,36
40500,ciocana,riscani,36
41400,ciocana,riscani,36
42300,ciocana,riscani,36
43200,ciocana,riscani,36
44100,ciocana,riscani,36
45000,ciocana,riscani,36
45900,ciocana,riscani,36
46800,ciocana,riscani,36
47700,ciocana,riscani,36
48600,ciocana,riscani,36
49500,ciocana,riscani,36
50400,ciocana,riscani,36
51300,ciocana,riscani,36
52200,ciocana,riscani,36
53100,ciocana,riscani,36
54000,ciocana,riscani,36
54900,ciocana,riscani,36
55800,ciocana,riscani,36
56700,ciocana,riscani,36
57600,ciocana,riscani,36
58500,ciocana,riscani,36
59400,ciocana,riscani,36
60300,ciocana,riscani,36
61200,ciocana,riscani,36
62100,ciocana,riscani,36
63000,ciocana,riscani,36
63900,ciocana,riscani,36
64800,ciocana,riscani,36
65700,ciocana,riscani,36
66600,ciocana,riscani,36
67500,ciocana,riscani,36
68400,ciocana,riscani,36
69300,ciocana,riscani,36
70200,ciocana,riscani,36
71100,ciocana,riscani,36
72000,ciocana,riscani,36
72900,ciocana,riscani,36
73800,ciocana,riscani,36
74700,ciocana,riscani,36
75600,ciocana,riscani,36
76500,ciocana,riscani,36
77400,ciocana,riscani,36
78300,ciocana,riscani,36
79200,ciocana,riscani,36
80100,ciocana,riscani,36
81000,ciocana,riscani,36
81900,ciocana,riscani,36
82800,ciocana,riscani,36
83700,ciocana,riscani,36
84600,ciocana,riscani,36
85500,ciocana,riscani,36
900,ciocana,sculeni,9
1800,ciocana,sculeni,9
2700,ciocana,sculeni,9
3600,ciocana,sculeni,9
4500,ciocana,sculeni,9
5400,ciocana,sculeni,9
6300,ciocana,sculeni,9
7200,ciocana,sculeni,9
8100,ciocana,sculeni,9
9000,ciocana,sculeni,9
9900,ciocana,sculeni,9
10800,ciocana,sculeni,9
11700,ciocana,sculeni,9
12600,ciocana,sculeni,9
13500,ciocana,sculeni,9
14400,ciocana,sculeni,9
15300,ciocana,sculeni,9
16200,ciocana,sculeni,9
17100,ciocana,sculeni,9
18000,ciocana,sculeni,9
18900,ciocana,sculeni,9
19800,ciocana,sculeni,9
20700,ciocana,sculeni,9
21600,ciocana,sculeni,9
22500,ciocana,sculeni,9
23400,ciocana,sculeni,9
24300,ciocana,sculeni,9
25200,ciocana,sculeni,9
26100,ciocana,sculeni,9
27000,ciocana,sculeni,9
27900,ciocana,sculeni,9
28800,ciocana,sculeni,9
29700,ciocana,sculeni,9
30600,ciocana,sculeni,9
31500,ciocana,sculeni,9
32400,ciocana,sculeni,9
33300,ciocana,sculeni,9
34200,ciocana,sculeni,9
35100,ciocana,sculeni,9
36000,ciocana,sculeni,9
36900,ciocana,sculeni,9
37800,ciocana,sculeni,9
38700,ciocana,sculeni,9
39600,ciocana,sculeni,9
40500,ciocana,sculeni,9
41400,ciocana,sculeni,9
42300,ciocana,sculeni,9
43200,ciocana,sculeni,9
44100,ciocana,sculeni,9
45000,ciocana,sculeni,9
45900,ciocana,sculeni,9
46800,ciocana,sculeni,9
47700,ciocana,sculeni,9
48600,ciocana,sculeni,9
49500,ciocana,sculeni,9
50400,ciocana,sculeni,9
51300,ciocana,sculeni,9
52200,ciocana,sculeni,9
53100,ciocana,sculeni,9
54000,ciocana,sculeni,9
54900,ciocana,sculeni,9
55800,ciocana,sculeni,9
56700,ciocana,sculeni,9
57600,ciocana,sculeni,9
58500,ciocana,sculeni,9
59400,ciocana,sculeni,9
60300,ciocana,sculeni,9
61200,ciocana,sculeni,9
62100,ciocana,sculeni,9
63000,ciocana,sculeni,9
63900,ciocana,sculeni,9
64800,ciocana,sculeni,9
65700,ciocana,sculeni,9
66600,ciocana,sculeni,9
67500,ciocana,sculeni,9
68400,ciocana,sculeni,9
69300,ciocana,sculeni,9
70200,ciocana,sculeni,9
71100,ciocana,sculeni,9
72000,ciocana,sculeni,9
72900,ciocana,sculeni,9
73800,ciocana,sculeni,9
74700,ciocana,sculeni,9
75600,ciocana,sculeni,9
76500,ciocana,sculeni,9
77400,ciocana,sculeni,9
78300,ciocana,sculeni,9
79200,ciocana,sculeni,9
80100,ciocana,sculeni,9
81000,ciocana,sculeni,9
81900,ciocana,sculeni,9
82800,ciocana,sculeni,9
83700,ciocana,sculeni,9
84600,ciocana,sculeni,9
85500,ciocana,sculeni,9
0,ciocana,telecentru,3
900,ciocana,telecentru,15
1800,ciocana,telecentru,15
2700,ciocana,telecentru,15
3600,ciocana,telecentru,15
4500,ciocana,telecentru,15
5400,ciocana,telecentru,15
6300,ciocana,telecentru,15
7200,ciocana,telecentru,15
8100,ciocana,telecentru,15
9000,ciocana,telecentru,15
9900,ciocana,telecentru,15
10800,ciocana,telecentru,15
11700,ciocana,telecentru,15
12600,ciocana,telecentru,15
13500,ciocana,telecentru,15
14400,ciocana,telecentru,15
15300,ciocana,telecentru,15
16200,ciocana,telecentru,15
17100,ciocana,telecentru,15
18000,ciocana,telecentru,15
18900,ciocana,telecentru,15
19800,ciocana,telecentru,15
20700,ciocana,telecentru,15
21600,ciocana,telecentru,15
22500,ciocana,telecentru,15
23400,ciocana,telecentru,15
24300,ciocana,telecentru,15
25200,ciocana,telecentru,15
26100,ciocana,telecentru,15
27000,ciocana,telecentru,15
27900,ciocana,telecentru,15
28800,ciocana,telecentru,15
29700,ciocana,telecentru,15
30600,ciocana,telecentru,15
31500,ciocana,telecentru,15
32400,ciocana,telecentru,15
33300,ciocana,telecentru,15
34200,ciocana,telecentru,15
35100,ciocana,telecentru,15
36000,ciocana,telecentru,15
36900,ciocana,telecentru,15
37800,ciocana,telecentru,15
38700,ciocana,telecentru,15
39600,ciocana,telecentru,15
40500,ciocana,telecentru,15
41400,ciocana,telecentru,15
42300,ciocana,telecentru,15
43200,ciocana,telecentru,15
44100,ciocana,telecentru,15
45000,ciocana,telecentru,15
45900,ciocana,telecentru,15
46800,ciocana,telecentru,15
47700,ciocana,telecentru,15
48600,ciocana,telecentru,15
49500,ciocana,telecentru,15
50400,ciocana,telecentru,15
51300,ciocana,telecentru,15
52200,ciocana,telecentru,15
53100,ciocana,telecentru,15
54000,ciocana,telecentru,15
54900,ciocana,telecentru,15
55800,ciocana,telecentru,15
56700,ciocana,telecentru,15
57600,ciocana,telecentru,15
58500,ciocana,telecentru,15
59400,ciocana,telecentru,15
60300,ciocana,telecentru,15
61200,ciocana,telecentru,15
62100,ciocana,telecentru,15
63000,ciocana,telecentru,15
63900,ciocana,telecentru,15
64800,ciocana,telecentru,15
65700,ciocana,telecentru,15
66600,ciocana,telecentru,15
67500,ciocana,telecentru,15
68400,ciocana,telecentru,15
69300,ciocana,telecentru,15
70200,ciocana,telecentru,15
71100,ciocana,telecentru,15
72000,ciocana,telecentru,15
72900,ciocana,telecentru,15
73800,ciocana,telecentru,15
74700,ciocana,telecentru,15
75600,ciocana,telecentru,15
76500,ciocana,telecentru,15
77400,ciocana,telecentru,15
78300,ciocana,telecentru,15
79200,ciocana,telecentru,15
80100,ciocana,telecentru,15
81000,ciocana,telecentru,15
81900,ciocana,telecentru,15
82800,ciocana,telecentru,15
83700,ciocana,telecentru,15
84600,ciocana,telecentru,15
85500,ciocana,telecentru,15
900,durlesti,botanica,9
1800,durlesti,botanica,9
2700,durlesti,botanica,9
3600,durlesti,botanica,9
4500,durlesti,botanica,9
5400,durlesti,botanica,9
6300,durlesti,botanica,9
7200,durlesti,botanica,9
8100,durlesti,botanica,9
9000,durlesti,botanica,9
9900,durlesti,botanica,9
10800,durlesti,botanica,9
11700,durlesti,botanica,9
12600,durlesti,botanica,9
13500,durlesti,botanica,9
14400,durlesti,botanica,9
15300,durlesti,botanica,9
16200,durlesti,botanica,9
17100,durlesti,botanica,9
18000,durlesti,botanica,9
18900,durlesti,botanica,9
19800,durlesti,botanica,9
20700,durlesti,botanica,9
21600,durlesti,botanica,9
22500,durlesti,botanica,9
23400,durlesti,botanica,9
24300,durlesti,botanica,9
25200,durlesti,botanica,9
26100,durlesti,botanica,9
27000,durlesti,botanica,9
27900,durlesti,botanica,9
28800,durlesti,botanica,9
29700,durlesti,botanica,9
30600,durlesti,botanica,9
31500,durlesti,botanica,9
32400,durlesti,botanica,9
33300,durlesti,botanica,9
34200,durlesti,botanica,9
35100,durlesti,botanica,9
36000,durlesti,botanica,9
36900,durlesti,botanica,9
37800,durlesti,botanica,9
38700,durlesti,botanica,9
39600,durlesti,botanica,9
40500,durlesti,botanica,9
41400,durlesti,botanica,9
42300,durlesti,botanica,9
43200,durlesti,botanica,9
44100,durlesti,botanica,9
45000,durlesti,botanica,9
45900,durlesti,botanica,9
46800,durlesti,botanica,9
47700,durlesti,botanica,9
48600,durlesti,botanica,9
49500,durlesti,botanica,9
50400,durlesti,botanica,9
51300,durlesti,botanica,9
52200,durlesti,botanica,9
53100,durlesti,botanica,9
54000,durlesti,botanica,9
54900,durlesti,botanica,9
55800,durlesti,botanica,9
56700,durlesti,botanica,9
57600,durlesti,botanica,9
58500,durlesti,botanica,9
59400,durlesti,botanica,9
60300,durlesti,botanica,9
61200,durlesti,botanica,9
62100,durlesti,botanica,9
63000,durlesti,botanica,9
63900,durlesti,botanica,9
64800,durlesti,botanica,9
65700,durlesti,botanica,9
66600,durlesti,botanica,9
67500,durlesti,botanica,9
68400,durlesti,botanica,9
69300,durlesti,botanica,9
70200,durlesti,botanica,9
71100,durlesti,botanica,9
72000,durlesti,botanica,9
72900,durlesti,botanica,9
73800,durlesti,botanica,9
74700,durlesti,botanica,9
75600,durlesti,botanica,9
76500,durlesti,botanica,9
77400,durlesti,botanica,9
78300,durlesti,botanica,9
79200,durlesti,botanica,9
80100,durlesti,botanica,9
81000,durlesti,botanica,9
81900,durlesti,botanica,9
82800,durlesti,botanica,9
83700,durlesti,botanica,9
84600,durlesti,botanica,9
85500,durlesti,botanica,9
0,durlesti,buiucani,3
900,durlesti,buiucani,24
1800,durlesti,buiucani,24
2700,durlesti,buiucani,24
3600,durlesti,buiucani,24
4500,durlesti,buiucani,24
5400,durlesti,buiucani,24
6300,durlesti,buiucani,24
7200,durlesti,buiucani,24
8100,durlesti,buiucani,24
9000,durlesti,buiucani,24
9900,durlesti,buiucani,24
10800,durlesti,buiucani,24
11700,durlesti,buiucani,24
12600,durlesti,buiucani,24
13500,durlesti,buiucani,24
14400,durlesti,buiucani,24
15300,durlesti,buiucani,24
16200,durlesti,buiucani,24
17100,durlesti,buiucani,24
18000,durlesti,buiucani,24
18900,durlesti,buiucani,24
19800,durlesti,buiucani,24
20700,durlesti,buiucani,24
21600,durlesti,buiucani,24
22500,durlesti,buiucani,24
23400,durlesti,buiucani,24
24300,durlesti,buiucani,24
25200,durlesti,buiucani,24
26100,durlesti,buiucani,24
27000,durlesti,buiucani,24
27900,durlesti,buiucani,24
28800,durlesti,buiucani,24
29700,durlesti,buiucani,24
30600,durlesti,buiucani,24
31500,durlesti,buiucani,24
32400,durlesti,buiucani,24
33300,durlesti,buiucani,24
34200,durlesti,buiucani,24
35100,durlesti,buiucani,24
36000,durlesti,buiucani,24
36900,durlesti,buiucani,24
37800,durlesti,buiucani,24
38700,durlesti,buiucani,24
39600,durlesti,buiucani,24
40500,durlesti,buiucani,24
41400,durlesti,buiucani,24
42300,durlesti,buiucani,24
43200,durlesti,buiucani,24
44100,durlesti,buiucani,24
45000,durlesti,buiucani,24
45900,durlesti,buiucani,24
46800,durlesti,buiucani,24
47700,durlesti,buiucani,24
48600,durlesti,buiucani,24
49500,durlesti,buiucani,24
50400,durlesti,buiucani,24
51300,durlesti,buiucani,24
52200,durlesti,buiucani,24
53100,durlesti,buiucani,24
54000,durlesti,buiucani,24
54900,durlesti,buiucani,24
55800,durlesti,buiucani,24
56700,durlesti,buiucani,24
57600,durlesti,buiucani,24
58500,durlesti,buiucani,24
59400,durlesti,buiucani,24
60300,durlesti,buiucani,24
61200,durlesti,buiucani,24
62100,durlesti,buiucani,24
63000,durlesti,buiucani,24
63900,durlesti,buiucani,24
64800,durlesti,buiucani,24
65700,durlesti,buiucani,24
66600,durlesti,buiucani,24
67500,durlesti,buiucani,24
68400,durlesti,buiucani,24
69300,durlesti,buiucani,24
70200,durlesti,buiucani,24
71100,durlesti,buiucani,24
72000,durlesti,buiucani,24
72900,durlesti,buiucani,24
73800,durlesti,buiucani,24
74700,durlesti,buiucani,24
75600,durlesti,buiucani,24
76500,durlesti,buiucani,24
77400,durlesti,buiucani,24
78300,durlesti,buiucani,24
79200,durlesti,buiucani,24
80100,durlesti,buiucani,24
81000,durlesti,buiucani,24
81900,durlesti,buiucani,24
82800,durlesti,buiucani,24
83700,durlesti,buiucani,24
84600,durlesti,buiucani,24
85500,durlesti,buiucani,24
0,durlesti,centru,6
900,durlesti,centru,48
1800,durlesti,centru,48
2700,durlesti,centru,48
3600,durlesti,centru,48
4500,durlesti,centru,48
5400,durlesti,centru,48
6300,durlesti,centru,48
7200,durlesti,centru,48
8100,durlesti,centru,48
9000,durlesti,centru,48
9900,durlesti,centru,48
10800,durlesti,centru,48
11700,durlesti,centru,48
12600,durlesti,centru,48
13500,durlesti,centru,48
14400,durlesti,centru,48
15300,durlesti,centru,48
16200,durlesti,centru,48
17100,durlesti,centru,48
18000,durlesti,centru,48
18900,durlesti,centru,48
19800,durlesti,centru,48
20700,durlesti,centru,48
21600,durlesti,centru,48
22500,durlesti,centru,48
23400,durlesti,centru,48
24300,durlesti,centru,48
25200,durlesti,centru,48
26100,durlesti,centru,48
27000,durlesti,centru,48
27900,durlesti,centru,48
28800,durlesti,centru,48
29700,durlesti,centru,48
30600,durlesti,centru,48
31500,durlesti,centru,48
32400,durlesti,centru,48
33300,durlesti,centru,48
34200,durlesti,centru,48
35100,durlesti,centru,48
36000,durlesti,centru,48
36900,durlesti,centru,48
37800,durlesti,centru,48
38700,durlesti,centru,48
39600,durlesti,centru,48
40500,durlesti,centru,48
41400,durlesti,centru,48
42300,durlesti,centru,48
43200,durlesti,centru,48
44100,durlesti,centru,48
45000,durlesti,centru,48
45900,durlesti,centru,48
46800,durlesti,centru,48
47700,durlesti,centru,48
48600,durlesti,centru,48
49500,durlesti,centru,48
50400,durlesti,centru,48
51300,durlesti,centru,48
52200,durlesti,centru,48
53100,durlesti,centru,48
54000,durlesti,centru,48
54900,durlesti,centru,48
55800,durlesti,centru,48
56700,durlesti,centru,48
57600,durlesti,centru,48
58500,durlesti,centru,48
59400,durlesti,centru,48
60300,durlesti,centru,48
61200,durlesti,centru,48
62100,durlesti,centru,48
63000,durlesti,centru,48
63900,durlesti,centru,48
64800,durlesti,centru,48
65700,durlesti,centru,48
66600,durlesti,centru,48
67500,durlesti,centru,48
68400,durlesti,centru,48
69300,durlesti,centru,48
70200,durlesti,centru,48
71100,durlesti,centru,48
72000,durlesti,centru,48
72900,durlesti,centru,48
73800,durlesti,centru,48
74700,durlesti,centru,48
75600,durlesti,centru,48
76500,durlesti,centru,48
77400,durlesti,centru,48
78300,durlesti,centru,48
79200,durlesti,centru,48
80100,durlesti,centru,48
81000,durlesti,centru,48
81900,durlesti,centru,48
82800,durlesti,centru,48
83700,durlesti,centru,48
84600,durlesti,centru,48
85500,durlesti,centru,48
900,durlesti,ciocana,6
1800,durlesti,ciocana,6
2700,durlesti,ciocana,6
3600,durlesti,ciocana,6
4500,durlesti,ciocana,6
5400,durlesti,ciocana,6
6300,durlesti,ciocana,6
7200,durlesti,ciocana,6
8100,durlesti,ciocana,6
9000,durlesti,ciocana,6
9900,durlesti,ciocana,6
10800,durlesti,ciocana,6
11700,durlesti,ciocana,6
12600,durlesti,ciocana,6
13500,durlesti,ciocana,6
14400,durlesti,ciocana,6
15300,durlesti,ciocana,6
16200,durlesti,ciocana,6
17100,durlesti,ciocana,6
18000,durlesti,ciocana,6
18900,durlesti,ciocana,6
19800,durlesti,ciocana,6
20700,durlesti,ciocana,6
21600,durlesti,ciocana,6
22500,durlesti,ciocana,6
23400,durlesti,ciocana,6
24300,durlesti,ciocana,6
25200,durlesti,ciocana,6
26100,durlesti,ciocana,6
27000,durlesti,ciocana,6
27900,durlesti,ciocana,6
28800,durlesti,ciocana,6
29700,durlesti,ciocana,6
30600,durlesti,ciocana,6
31500,durlesti,ciocana,6
32400,durlesti,ciocana,6
33300,durlesti,ciocana,6
34200,durlesti,ciocana,6
35100,durlesti,ciocana,6
36000,durlesti,ciocana,6
36900,durlesti,ciocana,6
37800,durlesti,ciocana,6
38700,durlesti,ciocana,6
39600,durlesti,ciocana,6
40500,durlesti,ciocana,6
41400,durlesti,ciocana,6
42300,durlesti,ciocana,6
43200,durlesti,ciocana,6
44100,durlesti,ciocana,6
45000,durlesti,ciocana,6
45900,durlesti,ciocana,6
46800,durlesti,ciocana,6
47700,durlesti,ciocana,6
48600,durlesti,ciocana,6
49500,durlesti,ciocana,6
50400,durlesti,ciocana,6
51300,durlesti,ciocana,6
52200,durlesti,ciocana,6
53100,durlesti,ciocana,6
54000,durlesti,ciocana,6
54900,durlesti,ciocana,6
55800,durlesti,ciocana,6
56700,durlesti,ciocana,6
57600,durlesti,ciocana,6
58500,durlesti,ciocana,6
59400,durlesti,ciocana,6
