time_bin,origin,destination,trips
43200,ciocana,botanica,4
44100,ciocana,botanica,4
45000,ciocana,botanica,4
45900,ciocana,botanica,4
46800,ciocana,botanica,4
47700,ciocana,botanica,4
48600,ciocana,botanica,4
49500,ciocana,botanica,4
50400,ciocana,botanica,4
51300,ciocana,botanica,4
52200,ciocana,botanica,4
53100,ciocana,botanica,4
54000,ciocana,botanica,4
54900,ciocana,botanica,4
55800,ciocana,botanica,4
56700,ciocana,botanica,4
57600,ciocana,botanica,4
58500,ciocana,botanica,4
59400,ciocana,botanica,4
60300,ciocana,botanica,4
61200,ciocana,botanica,4
62100,ciocana,botanica,4
63000,ciocana,botanica,4
63900,ciocana,botanica,4
64800,ciocana,botanica,4
65700,ciocana,botanica,4
66600,ciocana,botanica,4
67500,ciocana,botanica,4
68400,ciocana,botanica,4
69300,ciocana,botanica,4
70200,ciocana,botanica,4
71100,ciocana,botanica,4
72000,ciocana,botanica,4
72900,ciocana,botanica,4
73800,ciocana,botanica,4
74700,ciocana,botanica,4
75600,ciocana,botanica,4
76500,ciocana,botanica,4
77400,ciocana,botanica,4
78300,ciocana,botanica,4
79200,ciocana,botanica,4
80100,ciocana,botanica,4
81000,ciocana,botanica,4
81900,ciocana,botanica,4
82800,ciocana,botanica,4
83700,ciocana,botanica,4
84600,ciocana,botanica,4
85500,ciocana,botanica,4
0,ciocana,buiucani,1
900,ciocana,buiucani,6
1800,ciocana,buiucani,6
2700,ciocana,buiucani,6
3600,ciocana,buiucani,6
4500,ciocana,buiucani,6
5400,ciocana,buiucani,6
6300,ciocana,buiucani,6
7200,ciocana,buiucani,6
8100,ciocana,buiucani,6
9000,ciocana,buiucani,6
9900,ciocana,buiucani,6
10800,ciocana,buiucani,6
11700,ciocana,buiucani,6
12600,ciocana,buiucani,6
13500,ciocana,buiucani,6
14400,ciocana,buiucani,6
15300,ciocana,buiucani,6
16200,ciocana,buiucani,6
17100,ciocana,buiucani,6
18000,ciocana,buiucani,6
18900,ciocana,buiucani,6
19800,ciocana,buiucani,6
20700,ciocana,buiucani,6
21600,ciocana,buiucani,6
22500,ciocana,buiucani,6
23400,ciocana,buiucani,6
24300,ciocana,buiucani,6
25200,ciocana,buiucani,6
26100,ciocana,buiucani,6
27000,ciocana,buiucani,6
27900,ciocana,buiucani,6
28800,ciocana,buiucani,6
29700,ciocana,buiucani,6
30600,ciocana,buiucani,6
31500,ciocana,buiucani,6
32400,ciocana,buiucani,6
33300,ciocana,buiucani,6
34200,ciocana,buiucani,6
35100,ciocana,buiucani,6
36000,ciocana,buiucani,6
36900,ciocana,buiucani,6
37800,ciocana,buiucani,6
38700,ciocana,buiucani,6
39600,ciocana,buiucani,6
40500,ciocana,buiucani,6
41400,ciocana,buiucani,6
42300,ciocana,buiucani,6
43200,ciocana,buiucani,6
44100,ciocana,buiucani,6
45000,ciocana,buiucani,6
45900,ciocana,buiucani,6
46800,ciocana,buiucani,6
47700,ciocana,buiucani,6
48600,ciocana,buiucani,6
49500,ciocana,buiucani,6
50400,ciocana,buiucani,6
51300,ciocana,buiucani,6
52200,ciocana,buiucani,6
53100,ciocana,buiucani,6
54000,ciocana,buiucani,6
54900,ciocana,buiucani,6
55800,ciocana,buiucani,6
56700,ciocana,buiucani,6
57600,ciocana,buiucani,6
58500,ciocana,buiucani,6
59400,ciocana,buiucani,6
60300,ciocana,buiucani,6
61200,ciocana,buiucani,6
62100,ciocana,buiucani,6
63000,ciocana,buiucani,6
63900,ciocana,buiucani,6
64800,ciocana,buiucani,6
65700,ciocana,buiucani,6
66600,ciocana,buiucani,6
67500,ciocana,buiucani,6
68400,ciocana,buiucani,6
69300,ciocana,buiucani,6
70200,ciocana,buiucani,6
71100,ciocana,buiucani,6
72000,ciocana,buiucani,6
72900,ciocana,buiucani,6
73800,ciocana,buiucani,6
74700,ciocana,buiucani,6
75600,ciocana,buiucani,6
76500,ciocana,buiucani,6
77400,ciocana,buiucani,6
78300,ciocana,buiucani,6
79200,ciocana,buiucani,6
80100,ciocana,buiucani,6
81000,ciocana,buiucani,6
81900,ciocana,buiucani,6
82800,ciocana,buiucani,6
83700,ciocana,buiucani,6
84600,ciocana,buiucani,6
85500,ciocana,buiucani,6
0,ciocana,centru,4
900,ciocana,centru,27
1800,ciocana,centru,27
2700,ciocana,centru,27
3600,ciocana,centru,27
4500,ciocana,centru,27
5400,ciocana,centru,27
6300,ciocana,centru,27
7200,ciocana,centru,27
8100,ciocana,centru,27
9000,ciocana,centru,27
9900,ciocana,centru,27
10800,ciocana,centru,27
11700,ciocana,centru,27
12600,ciocana,centru,27
13500,ciocana,centru,27
14400,ciocana,centru,27
15300,ciocana,centru,27
16200,ciocana,centru,27
17100,ciocana,centru,27
18000,ciocana,centru,27
18900,ciocana,centru,27
19800,ciocana,centru,27
20700,ciocana,centru,27
21600,ciocana,centru,27
22500,ciocana,centru,27
23400,ciocana,centru,27
24300,ciocana,centru,27
25200,ciocana,centru,27
26100,ciocana,centru,27
27000,ciocana,centru,27
27900,ciocana,centru,27
28800,ciocana,centru,27
29700,ciocana,centru,27
30600,ciocana,centru,27
31500,ciocana,centru,27
32400,ciocana,centru,27
33300,ciocana,centru,27
34200,ciocana,centru,27
35100,ciocana,centru,27
36000,ciocana,centru,27
36900,ciocana,centru,27
37800,ciocana,centru,27
38700,ciocana,centru,27
39600,ciocana,centru,27
40500,ciocana,centru,27
41400,ciocana,centru,27
42300,ciocana,centru,27
43200,ciocana,centru,27
44100,ciocana,centru,27
45000,ciocana,centru,27
45900,ciocana,centru,27
46800,ciocana,centru,27
47700,ciocana,centru,27
48600,ciocana,centru,27
49500,ciocana,centru,27
50400,ciocana,centru,27
51300,ciocana,centru,27
52200,ciocana,centru,27
53100,ciocana,centru,27
54000,ciocana,centru,27
54900,ciocana,centru,27
55800,ciocana,centru,27
56700,ciocana,centru,27
57600,ciocana,centru,27
58500,ciocana,centru,27
59400,ciocana,centru,27
60300,ciocana,centru,27
61200,ciocana,centru,27
62100,ciocana,centru,27
63000,ciocana,centru,27
63900,ciocana,centru,27
64800,ciocana,centru,27
65700,ciocana,centru,27
66600,ciocana,centru,27
67500,ciocana,centru,27
68400,ciocana,centru,27
69300,ciocana,centru,27
70200,ciocana,centru,27
71100,ciocana,centru,27
72000,ciocana,centru,27
72900,ciocana,centru,27
73800,ciocana,centru,27
74700,ciocana,centru,27
75600,ciocana,centru,27
76500,ciocana,centru,27
77400,ciocana,centru,27
78300,ciocana,centru,27
79200,ciocana,centru,27
80100,ciocana,centru,27
81000,ciocana,centru,27
81900,ciocana,centru,27
82800,ciocana,centru,27
83700,ciocana,centru,27
84600,ciocana,centru,27
85500,ciocana,centru,27
900,ciocana,durlesti,2
1800,ciocana,durlesti,2
2700,ciocana,durlesti,2
3600,ciocana,durlesti,2
4500,ciocana,durlesti,2
5400,ciocana,durlesti,2
6300,ciocana,durlesti,2
7200,ciocana,durlesti,2
8100,ciocana,durlesti,2
9000,ciocana,durlesti,2
9900,ciocana,durlesti,2
10800,ciocana,durlesti,2
11700,ciocana,durlesti,2
12600,ciocana,durlesti,2
13500,ciocana,durlesti,2
14400,ciocana,durlesti,2
15300,ciocana,durlesti,2
16200,ciocana,durlesti,2
17100,ciocana,durlesti,2
18000,ciocana,durlesti,2
18900,ciocana,durlesti,2
19800,ciocana,durlesti,2
20700,ciocana,durlesti,2
21600,ciocana,durlesti,2
22500,ciocana,durlesti,2
23400,ciocana,durlesti,2
24300,ciocana,durlesti,2
25200,ciocana,durlesti,2
26100,ciocana,durlesti,2
27000,ciocana,durlesti,2
27900,ciocana,durlesti,2
28800,ciocana,durlesti,2
29700,ciocana,durlesti,2
30600,ciocana,durlesti,2
31500,ciocana,durlesti,2
32400,ciocana,durlesti,2
33300,ciocana,durlesti,2
34200,ciocana,durlesti,2
35100,ciocana,durlesti,2
36000,ciocana,durlesti,2
36900,ciocana,durlesti,2
37800,ciocana,durlesti,2
38700,ciocana,durlesti,2
39600,ciocana,durlesti,2
40500,ciocana,durlesti,2
41400,ciocana,durlesti,2
42300,ciocana,durlesti,2
43200,ciocana,durlesti,2
44100,ciocana,durlesti,2
45000,ciocana,durlesti,2
45900,ciocana,durlesti,2
46800,ciocana,durlesti,2
47700,ciocana,durlesti,2
48600,ciocana,durlesti,2
49500,ciocana,durlesti,2
50400,ciocana,durlesti,2
51300,ciocana,durlesti,2
52200,ciocana,durlesti,2
53100,ciocana,durlesti,2
54000,ciocana,durlesti,2
54900,ciocana,durlesti,2
55800,ciocana,durlesti,2
56700,ciocana,durlesti,2
57600,ciocana,durlesti,2
58500,ciocana,durlesti,2
59400,ciocana,durlesti,2
60300,ciocana,durlesti,2
61200,ciocana,durlesti,2
62100,ciocana,durlesti,2
63000,ciocana,durlesti,2
63900,ciocana,durlesti,2
64800,ciocana,durlesti,2
65700,ciocana,durlesti,2
66600,ciocana,durlesti,2
67500,ciocana,durlesti,2
68400,ciocana,durlesti,2
69300,ciocana,durlesti,2
70200,ciocana,durlesti,2
71100,ciocana,durlesti,2
72000,ciocana,durlesti,2
72900,ciocana,durlesti,2
73800,ciocana,durlesti,2
74700,ciocana,durlesti,2
75600,ciocana,durlesti,2
76500,ciocana,durlesti,2
77400,ciocana,durlesti,2
78300,ciocana,durlesti,2
79200,ciocana,durlesti,2
80100,ciocana,durlesti,2
81000,ciocana,durlesti,2
81900,ciocana,durlesti,2
82800,ciocana,durlesti,2
83700,ciocana,durlesti,2
84600,ciocana,durlesti,2
85500,ciocana,durlesti,2
0,ciocana,riscani,2
900,ciocana,riscani,12
1800,ciocana,riscani,12
2700,ciocana,riscani,12
3600,ciocana,riscani,12
4500,ciocana,riscani,12
5400,ciocana,riscani,12
6300,ciocana,riscani,12
7200,ciocana,riscani,12
8100,ciocana,riscani,12
9000,ciocana,riscani,12
9900,ciocana,riscani,12
10800,ciocana,riscani,12
11700,ciocana,riscani,12
12600,ciocana,riscani,12
13500,ciocana,riscani,12
14400,ciocana,riscani,12
15300,ciocana,riscani,12
16200,ciocana,riscani,12
17100,ciocana,riscani,12
18000,ciocana,riscani,12
18900,ciocana,riscani,12
19800,ciocana,riscani,12
20700,ciocana,riscani,12
21600,ciocana,riscani,12
22500,ciocana,riscani,12
23400,ciocana,riscani,12
24300,ciocana,riscani,12
25200,ciocana,riscani,12
26100,ciocana,riscani,12
27000,ciocana,riscani,12
27900,ciocana,riscani,12
28800,ciocana,riscani,12
29700,ciocana,riscani,12
30600,ciocana,riscani,12
31500,ciocana,riscani,12
32400,ciocana,riscani,12
33300,ciocana,riscani,12
34200,ciocana,riscani,12
35100,ciocana,riscani,12
36000,ciocana,riscani,12
36900,ciocana,riscani,12
37800,ciocana,riscani,12
38700,ciocana,riscani,12
39600,ciocana,riscani,12
40500,ciocana,riscani,12
41400,ciocana,riscani,12
42300,ciocana,riscani,12
43200,ciocana,riscani,12
44100,ciocana,riscani,12
45000,ciocana,riscani,12
45900,ciocana,riscani,12
46800,ciocana,riscani,12
47700,ciocana,riscani,12
48600,ciocana,riscani,12
49500,ciocana,riscani,12
50400,ciocana,riscani,12
51300,ciocana,riscani,12
52200,ciocana,riscani,12
53100,ciocana,riscani,12
54000,ciocana,riscani,12
54900,ciocana,riscani,12
55800,ciocana,riscani,12
56700,ciocana,riscani,12
57600,ciocana,riscani,12
58500,ciocana,riscani,12
59400,ciocana,riscani,12
60300,ciocana,riscani,12
61200,ciocana,riscani,12
62100,ciocana,riscani,12
63000,ciocana,riscani,12
63900,ciocana,riscani,12
64800,ciocana,riscani,12
65700,ciocana,riscani,12
66600,ciocana,riscani,12
67500,ciocana,riscani,12
68400,ciocana,riscani,12
69300,ciocana,riscani,12
70200,ciocana,riscani,12
71100,ciocana,riscani,12
72000,ciocana,riscani,12
72900,ciocana,riscani,12
73800,ciocana,riscani,12
74700,ciocana,riscani,12
75600,ciocana,riscani,12
76500,ciocana,riscani,12
77400,ciocana,riscani,12
78300,ciocana,riscani,12
79200,ciocana,riscani,12
80100,ciocana,riscani,12
81000,ciocana,riscani,12
81900,ciocana,riscani,12
82800,ciocana,riscani,12
83700,ciocana,riscani,12
84600,ciocana,riscani,12
85500,ciocana,riscani,12
900,ciocana,sculeni,3
1800,ciocana,sculeni,3
2700,ciocana,sculeni,3
3600,ciocana,sculeni,3
4500,ciocana,sculeni,3
5400,ciocana,sculeni,3
6300,ciocana,sculeni,3
7200,ciocana,sculeni,3
8100,ciocana,sculeni,3
9000,ciocana,sculeni,3
9900,ciocana,sculeni,3
10800,ciocana,sculeni,3
11700,ciocana,sculeni,3
12600,ciocana,sculeni,3
13500,ciocana,sculeni,3
14400,ciocana,sculeni,3
15300,ciocana,sculeni,3
16200,ciocana,sculeni,3
17100,ciocana,sculeni,3
18000,ciocana,sculeni,3
18900,ciocana,sculeni,3
19800,ciocana,sculeni,3
20700,ciocana,sculeni,3
21600,ciocana,sculeni,3
22500,ciocana,sculeni,3
23400,ciocana,sculeni,3
24300,ciocana,sculeni,3
25200,ciocana,sculeni,3
26100,ciocana,sculeni,3
27000,ciocana,sculeni,3
27900,ciocana,sculeni,3
28800,ciocana,sculeni,3
29700,ciocana,sculeni,3
30600,ciocana,sculeni,3
31500,ciocana,sculeni,3
32400,ciocana,sculeni,3
33300,ciocana,sculeni,3
34200,ciocana,sculeni,3
35100,ciocana,sculeni,3
36000,ciocana,sculeni,3
36900,ciocana,sculeni,3
37800,ciocana,sculeni,3
38700,ciocana,sculeni,3
39600,ciocana,sculeni,3
40500,ciocana,sculeni,3
41400,ciocana,sculeni,3
42300,ciocana,sculeni,3
43200,ciocana,sculeni,3
44100,ciocana,sculeni,3
45000,ciocana,sculeni,3
45900,ciocana,sculeni,3
46800,ciocana,sculeni,3
47700,ciocana,sculeni,3
48600,ciocana,sculeni,3
49500,ciocana,sculeni,3
50400,ciocana,sculeni,3
51300,ciocana,sculeni,3
52200,ciocana,sculeni,3
53100,ciocana,sculeni,3
54000,ciocana,sculeni,3
54900,ciocana,sculeni,3
55800,ciocana,sculeni,3
56700,ciocana,sculeni,3
57600,ciocana,sculeni,3
58500,ciocana,sculeni,3
59400,ciocana,sculeni,3
60300,ciocana,sculeni,3
61200,ciocana,sculeni,3
62100,ciocana,sculeni,3
63000,ciocana,sculeni,3
63900,ciocana,sculeni,3
64800,ciocana,sculeni,3
65700,ciocana,sculeni,3
66600,ciocana,sculeni,3
67500,ciocana,sculeni,3
68400,ciocana,sculeni,3
69300,ciocana,sculeni,3
70200,ciocana,sculeni,3
71100,ciocana,sculeni,3
72000,ciocana,sculeni,3
72900,ciocana,sculeni,3
73800,ciocana,sculeni,3
74700,ciocana,sculeni,3
75600,ciocana,sculeni,3
76500,ciocana,sculeni,3
77400,ciocana,sculeni,3
78300,ciocana,sculeni,3
79200,ciocana,sculeni,3
80100,ciocana,sculeni,3
81000,ciocana,sculeni,3
81900,ciocana,sculeni,3
82800,ciocana,sculeni,3
83700,ciocana,sculeni,3
84600,ciocana,sculeni,3
85500,ciocana,sculeni,3
0,ciocana,telecentru,1
900,ciocana,telecentru,5
1800,ciocana,telecentru,5
2700,ciocana,telecentru,5
3600,ciocana,telecentru,5
4500,ciocana,telecentru,5
5400,ciocana,telecentru,5
6300,ciocana,telecentru,5
7200,ciocana,telecentru,5
8100,ciocana,telecentru,5
9000,ciocana,telecentru,5
9900,ciocana,telecentru,5
10800,ciocana,telecentru,5
11700,ciocana,telecentru,5
12600,ciocana,telecentru,5
13500,ciocana,telecentru,5
14400,ciocana,telecentru,5
15300,ciocana,telecentru,5
16200,ciocana,telecentru,5
17100,ciocana,telecentru,5
18000,ciocana,telecentru,5
18900,ciocana,telecentru,5
19800,ciocana,telecentru,5
20700,ciocana,telecentru,5
21600,ciocana,telecentru,5
22500,ciocana,telecentru,5
23400,ciocana,telecentru,5
24300,ciocana,telecentru,5
25200,ciocana,telecentru,5
26100,ciocana,telecentru,5
27000,ciocana,telecentru,5
27900,ciocana,telecentru,5
28800,ciocana,telecentru,5
29700,ciocana,telecentru,5
30600,ciocana,telecentru,5
31500,ciocana,telecentru,5
32400,ciocana,telecentru,5
33300,ciocana,telecentru,5
34200,ciocana,telecentru,5
35100,ciocana,telecentru,5
36000,ciocana,telecentru,5
36900,ciocana,telecentru,5
37800,ciocana,telecentru,5
38700,ciocana,telecentru,5
39600,ciocana,telecentru,5
40500,ciocana,telecentru,5
41400,ciocana,telecentru,5
42300,ciocana,telecentru,5
43200,ciocana,telecentru,5
44100,ciocana,telecentru,5
45000,ciocana,telecentru,5
45900,ciocana,telecentru,5
46800,ciocana,telecentru,5
47700,ciocana,telecentru,5
48600,ciocana,telecentru,5
49500,ciocana,telecentru,5
50400,ciocana,telecentru,5
51300,ciocana,telecentru,5
52200,ciocana,telecentru,5
53100,ciocana,telecentru,5
54000,ciocana,telecentru,5
54900,ciocana,telecentru,5
55800,ciocana,telecentru,5
56700,ciocana,telecentru,5
57600,ciocana,telecentru,5
58500,ciocana,telecentru,5
59400,ciocana,telecentru,5
60300,ciocana,telecentru,5
61200,ciocana,telecentru,5
62100,ciocana,telecentru,5
63000,ciocana,telecentru,5
63900,ciocana,telecentru,5
64800,ciocana,telecentru,5
65700,ciocana,telecentru,5
66600,ciocana,telecentru,5
67500,ciocana,telecentru,5
68400,ciocana,telecentru,5
69300,ciocana,telecentru,5
70200,ciocana,telecentru,5
71100,ciocana,telecentru,5
72000,ciocana,telecentru,5
72900,ciocana,telecentru,5
73800,ciocana,telecentru,5
74700,ciocana,telecentru,5
75600,ciocana,telecentru,5
76500,ciocana,telecentru,5
77400,ciocana,telecentru,5
78300,ciocana,telecentru,5
79200,ciocana,telecentru,5
80100,ciocana,telecentru,5
81000,ciocana,telecentru,5
81900,ciocana,telecentru,5
82800,ciocana,telecentru,5
83700,ciocana,telecentru,5
84600,ciocana,telecentru,5
85500,ciocana,telecentru,5
900,durlesti,botanica,3
1800,durlesti,botanica,3
2700,durlesti,botanica,3
3600,durlesti,botanica,3
4500,durlesti,botanica,3
5400,durlesti,botanica,3
6300,durlesti,botanica,3
7200,durlesti,botanica,3
8100,durlesti,botanica,3
9000,durlesti,botanica,3
9900,durlesti,botanica,3
10800,durlesti,botanica,3
11700,durlesti,botanica,3
12600,durlesti,botanica,3
13500,durlesti,botanica,3
14400,durlesti,botanica,3
15300,durlesti,botanica,3
16200,durlesti,botanica,3
17100,durlesti,botanica,3
18000,durlesti,botanica,3
18900,durlesti,botanica,3
19800,durlesti,botanica,3
20700,durlesti,botanica,3
21600,durlesti,botanica,3
22500,durlesti,botanica,3
23400,durlesti,botanica,3
24300,durlesti,botanica,3
25200,durlesti,botanica,3
26100,durlesti,botanica,3
27000,durlesti,botanica,3
27900,durlesti,botanica,3
28800,durlesti,botanica,3
29700,durlesti,botanica,3
30600,durlesti,botanica,3
31500,durlesti,botanica,3
32400,durlesti,botanica,3
33300,durlesti,botanica,3
34200,durlesti,botanica,3
35100,durlesti,botanica,3
36000,durlesti,botanica,3
36900,durlesti,botanica,3
37800,durlesti,botanica,3
38700,durlesti,botanica,3
39600,durlesti,botanica,3
40500,durlesti,botanica,3
41400,durlesti,botanica,3
42300,durlesti,botanica,3
43200,durlesti,botanica,3
44100,durlesti,botanica,3
45000,durlesti,botanica,3
45900,durlesti,botanica,3
46800,durlesti,botanica,3
47700,durlesti,botanica,3
48600,durlesti,botanica,3
49500,durlesti,botanica,3
50400,durlesti,botanica,3
51300,durlesti,botanica,3
52200,durlesti,botanica,3
53100,durlesti,botanica,3
54000,durlesti,botanica,3
54900,durlesti,botanica,3
55800,durlesti,botanica,3
56700,durlesti,botanica,3
57600,durlesti,botanica,3
58500,durlesti,botanica,3
59400,durlesti,botanica,3
60300,durlesti,botanica,3
61200,durlesti,botanica,3
62100,durlesti,botanica,3
63000,durlesti,botanica,3
63900,durlesti,botanica,3
64800,durlesti,botanica,3
65700,durlesti,botanica,3
66600,durlesti,botanica,3
67500,durlesti,botanica,3
68400,durlesti,botanica,3
69300,durlesti,botanica,3
70200,durlesti,botanica,3
71100,durlesti,botanica,3
72000,durlesti,botanica,3
72900,durlesti,botanica,3
73800,durlesti,botanica,3
74700,durlesti,botanica,3
75600,durlesti,botanica,3
76500,durlesti,botanica,3
77400,durlesti,botanica,3
78300,durlesti,botanica,3
79200,durlesti,botanica,3
80100,durlesti,botanica,3
81000,durlesti,botanica,3
81900,durlesti,botanica,3
82800,durlesti,botanica,3
83700,durlesti,botanica,3
84600,durlesti,botanica,3
85500,durlesti,botanica,3
0,durlesti,buiucani,1
900,durlesti,buiucani,8
1800,durlesti,buiucani,8
2700,durlesti,buiucani,8
3600,durlesti,buiucani,8
4500,durlesti,buiucani,8
5400,durlesti,buiucani,8
6300,durlesti,buiucani,8
7200,durlesti,buiucani,8
8100,durlesti,buiucani,8
9000,durlesti,buiucani,8
9900,durlesti,buiucani,8
10800,durlesti,buiucani,8
11700,durlesti,buiucani,8
12600,durlesti,buiucani,8
13500,durlesti,buiucani,8
14400,durlesti,buiucani,8
15300,durlesti,buiucani,8
16200,durlesti,buiucani,8
17100,durlesti,buiucani,8
18000,durlesti,buiucani,8
18900,durlesti,buiucani,8
19800,durlesti,buiucani,8
20700,durlesti,buiucani,8
21600,durlesti,buiucani,8
22500,durlesti,buiucani,8
23400,durlesti,buiucani,8
24300,durlesti,buiucani,8
25200,durlesti,buiucani,8
26100,durlesti,buiucani,8
27000,durlesti,buiucani,8
27900,durlesti,buiucani,8
28800,durlesti,buiucani,8
29700,durlesti,buiucani,8
30600,durlesti,buiucani,8
31500,durlesti,buiucani,8
32400,durlesti,buiucani,8
33300,durlesti,buiucani,8
34200,durlesti,buiucani,8
35100,durlesti,buiucani,8
36000,durlesti,buiucani,8
36900,durlesti,buiucani,8
37800,durlesti,buiucani,8
38700,durlesti,buiucani,8
39600,durlesti,buiucani,8
40500,durlesti,buiucani,8
41400,durlesti,buiucani,8
42300,durlesti,buiucani,8
43200,durlesti,buiucani,8
44100,durlesti,buiucani,8
45000,durlesti,buiucani,8
45900,durlesti,buiucani,8
46800,durlesti,buiucani,8
47700,durlesti,buiucani,8
48600,durlesti,buiucani,8
49500,durlesti,buiucani,8
50400,durlesti,buiucani,8
51300,durlesti,buiucani,8
52200,durlesti,buiucani,8
53100,durlesti,buiucani,8
54000,durlesti,buiucani,8
54900,durlesti,buiucani,8
55800,durlesti,buiucani,8
56700,durlesti,buiucani,8
57600,durlesti,buiucani,8
58500,durlesti,buiucani,8
59400,durlesti,buiucani,8
60300,durlesti,buiucani,8
61200,durlesti,buiucani,8
62100,durlesti,buiucani,8
63000,durlesti,buiucani,8
63900,durlesti,buiucani,8
64800,durlesti,buiucani,8
65700,durlesti,buiucani,8
66600,durlesti,buiucani,8
67500,durlesti,buiucani,8
68400,durlesti,buiucani,8
69300,durlesti,buiucani,8
70200,durlesti,buiucani,8
71100,durlesti,buiucani,8
72000,durlesti,buiucani,8
72900,durlesti,buiucani,8
73800,durlesti,buiucani,8
74700,durlesti,buiucani,8
75600,durlesti,buiucani,8
76500,durlesti,buiucani,8
77400,durlesti,buiucani,8
78300,durlesti,buiucani,8
79200,durlesti,buiucani,8
80100,durlesti,buiucani,8
81000,durlesti,buiucani,8
81900,durlesti,buiucani,8
82800,durlesti,buiucani,8
83700,durlesti,buiucani,8
84600,durlesti,buiucani,8
85500,durlesti,buiucani,8
0,durlesti,centru,2
900,durlesti,centru,16
1800,durlesti,centru,16
2700,durlesti,centru,16
3600,durlesti,centru,16
4500,durlesti,centru,16
5400,durlesti,centru,16
6300,durlesti,centru,16
7200,durlesti,centru,16
8100,durlesti,centru,16
9000,durlesti,centru,16
9900,durlesti,centru,16
10800,durlesti,centru,16
11700,durlesti,centru,16
12600,durlesti,centru,16
13500,durlesti,centru,16
14400,durlesti,centru,16
15300,durlesti,centru,16
16200,durlesti,centru,16
17100,durlesti,centru,16
18000,durlesti,centru,16
18900,durlesti,centru,16
19800,durlesti,centru,16
20700,durlesti,centru,16
21600,durlesti,centru,16
22500,durlesti,centru,16
23400,durlesti,centru,16
24300,durlesti,centru,16
25200,durlesti,centru,16
26100,durlesti,centru,16
27000,durlesti,centru,16
27900,durlesti,centru,16
28800,durlesti,centru,16
29700,durlesti,centru,16
30600,durlesti,centru,16
31500,durlesti,centru,16
32400,durlesti,centru,16
33300,durlesti,centru,16
34200,durlesti,centru,16
35100,durlesti,centru,16
36000,durlesti,centru,16
36900,durlesti,centru,16
37800,durlesti,centru,16
38700,durlesti,centru,16
39600,durlesti,centru,16
40500,durlesti,centru,16
41400,durlesti,centru,16
42300,durlesti,centru,16
43200,durlesti,centru,16
44100,durlesti,centru,16
45000,durlesti,centru,16
45900,durlesti,centru,16
46800,durlesti,centru,16
47700,durlesti,centru,16
48600,durlesti,centru,16
49500,durlesti,centru,16
50400,durlesti,centru,16
51300,durlesti,centru,16
52200,durlesti,centru,16
53100,durlesti,centru,16
54000,durlesti,centru,16
54900,durlesti,centru,16
55800,durlesti,centru,16
56700,durlesti,centru,16
57600,durlesti,centru,16
58500,durlesti,centru,16
59400,durlesti,centru,16
60300,durlesti,centru,16
61200,durlesti,centru,16
62100,durlesti,centru,16
63000,durlesti,centru,16
63900,durlesti,centru,16
64800,durlesti,centru,16
65700,durlesti,centru,16
66600,durlesti,centru,16
67500,durlesti,centru,16
68400,durlesti,centru,16
69300,durlesti,centru,16
70200,durlesti,centru,16
71100,durlesti,centru,16
72000,durlesti,centru,16
72900,durlesti,centru,16
73800,durlesti,centru,16
74700,durlesti,centru,16
75600,durlesti,centru,16
76500,durlesti,centru,16
77400,durlesti,centru,16
78300,durlesti,centru,16
79200,durlesti,centru,16
80100,durlesti,centru,16
81000,durlesti,centru,16
81900,durlesti,centru,16
82800,durlesti,centru,16
83700,durlesti,centru,16
84600,durlesti,centru,16
85500,durlesti,centru,16
900,durlesti,ciocana,2
1800,durlesti,ciocana,2
2700,durlesti,ciocana,2
3600,durlesti,ciocana,2
4500,durlesti,ciocana,2
5400,durlesti,ciocana,2
6300,durlesti,ciocana,2
7200,durlesti,ciocana,2
8100,durlesti,ciocana,2
9000,durlesti,ciocana,2
9900,durlesti,ciocana,2
10800,durlesti,ciocana,2
11700,durlesti,ciocana,2
12600,durlesti,ciocana,2
13500,durlesti,ciocana,2
14400,durlesti,ciocana,2
15300,durlesti,ciocana,2
16200,durlesti,ciocana,2
17100,durlesti,ciocana,2
18000,durlesti,ciocana,2
18900,durlesti,ciocana,2
19800,durlesti,ciocana,2
20700,durlesti,ciocana,2
21600,durlesti,ciocana,2
22500,durlesti,ciocana,2
23400,durlesti,ciocana,2
24300,durlesti,ciocana,2
25200,durlesti,ciocana,2
26100,durlesti,ciocana,2
27000,durlesti,ciocana,2
27900,durlesti,ciocana,2
28800,durlesti,ciocana,2
29700,durlesti,ciocana,2
30600,durlesti,ciocana,2
31500,durlesti,ciocana,2
32400,durlesti,ciocana,2
33300,durlesti,ciocana,2
34200,durlesti,ciocana,2
35100,durlesti,ciocana,2
36000,durlesti,ciocana,2
36900,durlesti,ciocana,2
37800,durlesti,ciocana,2
38700,durlesti,ciocana,2
39600,durlesti,ciocana,2
40500,durlesti,ciocana,2
41400,durlesti,ciocana,2
42300,durlesti,ciocana,2
43200,durlesti,ciocana,2
44100,durlesti,ciocana,2
45000,durlesti,ciocana,2
45900,durlesti,ciocana,2
46800,durlesti,ciocana,2
47700,durlesti,ciocana,2
48600,durlesti,ciocana,2
49500,durlesti,ciocana,2
50400,durlesti,ciocana,2
51300,durlesti,ciocana,2
52200,durlesti,ciocana,2
53100,durlesti,ciocana,2
54000,durlesti,ciocana,2
54900,durlesti,ciocana,2
55800,durlesti,ciocana,2
56700,durlesti,ciocana,2
57600,durlesti,ciocana,2
58500,durlesti,ciocana,2
59400,durlesti,ciocana,2
